,encoding_dim,hidden_size,num_epochs,val_loss,val_acc,val_mean_squared_error,val_binary_accuracy,val_binary_crossentropy,val_kullback_leibler_divergence,loss,acc,mean_squared_error,binary_accuracy,binary_crossentropy,kullback_leibler_divergence,mean_correlation,no_hidden_layers,elapsed_time,description
54,20.0,100.0,25.0,0.35745487112980595,0.8896007748079461,0.08615868123939649,0.8896007748079461,0.2988959004400324,209.10696639610592,0.3366591661047541,0.8893639474141724,0.08642720815828152,0.8893639474141724,0.300075879366355,208.506160900194,0.1856718155094088,1.0,142.4788498878479,regularizer_weight = 1e-06
55,20.0,100.0,99.0,0.20750401558271087,0.9190561501923579,0.06122923656422815,0.9190561501923579,0.2060497814594809,158.56058480084144,0.20293864828893515,0.9202775713847042,0.060058099341621235,0.9202775713847042,0.2014866414493296,154.46045225487484,0.4048183170528688,1.0,478.4161117076874,regularizer_weight = 1e-06
56,20.0,100.0,99.0,0.20512898873266944,0.9193026708592344,0.06100385114048385,0.9193026708592344,0.2051024795669056,157.93889625486867,0.20066907983947369,0.9204820613421631,0.05987223473589605,0.9204820613421631,0.20064269642500704,153.62447762947315,0.4067752605967676,1.0,585.9402778148651,regularizer_weight = 1e-08
57,20.0,100.0,99.0,0.2074000657523086,0.9185454101073496,0.061604006956862786,0.9185454101073496,0.2071433038437774,158.96876709248855,0.20246834318334095,0.919852638034855,0.060337488552283235,0.919852638034855,0.20221236437065795,154.89941333730403,0.4025610275022921,1.0,661.4678337574005,regularizer_weight = 1e-07
58,20.0,100.0,99.0,0.2107773120450928,0.9198820827956606,0.060686164433616366,0.9198820827956606,0.20482617569446104,157.18480016848878,0.20752804263594346,0.9207427707437896,0.059845876876677036,0.9207427707437896,0.20157353457088,154.81101107207206,0.406374434103363,1.0,516.646550655365,regularizer_weight = 1e-05
59,20.0,100.0,52.0,0.2482950736021961,0.9093172454351868,0.06898705469310773,0.9093172454351868,0.23349917494567696,180.17991404269367,0.2476135376595752,0.9094352051173974,0.06882308009378102,0.9094352051173974,0.2328059287199411,179.6363449288473,0.3286126774109865,1.0,270.94649744033813,regularizer_weight = 0.0001
60,20.0,100.0,99.0,0.2083363230806965,0.918009838176336,0.06197595180343653,0.918009838176336,0.20833344715658608,159.51740551775444,0.20394005313864108,0.9191228407601876,0.06086571282498079,0.9191228407601876,0.20393718589951235,156.22563532899082,0.39976783779888375,1.0,515.9075081348418,regularizer_weight = 1e-09
61,20.0,100.0,99.0,0.2059601241485052,0.919166555528636,0.0611357267822247,0.919166555528636,0.20569129229940697,157.90552918420823,0.201084042872762,0.9204691273802084,0.05990603901203793,0.9204691273802084,0.20081626269451291,153.93346169051108,0.40576444424845176,1.0,475.8452167510986,
62,20.0,100.0,51.0,0.20693873599365348,0.9187364808228592,0.061469608469972487,0.9187364808228592,0.20657963291004292,158.25407346928412,0.19816203995170076,0.9210957520369848,0.05920018988240886,0.9210957520369848,0.1978051622257238,150.9928190921327,0.4034779550729939,2.0,392.9664762020111,
63,100.0,100.0,99.0,0.16002257869085212,0.9406884285883658,0.04582655062691834,0.9406884285883658,0.15976112291654487,125.61745282000055,0.15173681299020808,0.9431862239536161,0.04367528829755578,0.9431862239536161,0.15147575057319607,117.77545888425163,0.5153248154940349,1.0,494.5152847766876,
64,100.0,100.0,47.0,0.17066265572334174,0.935234168778834,0.049504646370129114,0.935234168778834,0.1701376729133213,131.65788184778015,0.15340984421341114,0.94045499410608,0.04497509543298799,0.94045499410608,0.15288785827689688,116.89718305137869,0.4937937548769048,2.0,529.8943083286284,
65,20.0,100.0,65.0,0.20814475034599875,0.9183754432184168,0.06171662654614701,0.9183754432184168,0.20771343623524285,160.39988729507232,0.1976893223789958,0.9212873191544676,0.05904140803237254,0.9212873191544676,0.19726044448193386,150.74603637773478,0.40122144195783815,2.0,521.1888103485106,
66,20.0,100.0,99.0,0.2949593435730794,0.8881672580022908,0.08715398063381878,0.8881672580022908,0.2948288392033437,232.9933437959013,0.29534952592500296,0.8880044463683547,0.08728712239086993,0.8880044463683547,0.29521902155526725,233.0710965019812,0.04648329350492384,2.0,692.700620174408,
67,20.0,100.0,27.0,0.21974162966888228,0.9136349537708924,0.06525760163079103,0.9136349537708924,0.2193416974036006,165.38085405903482,0.21370145310143535,0.9152157983658679,0.06372294521436958,0.9152157983658679,0.213307271696995,162.5924890875811,0.3780981285705167,2.0,207.70387983322144,adam
68,20.0,100.0,10.0,2.9204364434078327,0.8177869622100129,0.1822130485041875,0.8177869622100129,2.9201291218593712,1694.6254823217266,2.898892967511992,0.8179378527954453,0.18189227181760972,0.8179378527954453,2.8985906021930754,1697.6095375596972,0.00535077431100709,2.0,95.03443574905396,SGD
69,20.0,100.0,84.0,0.20468868180772234,0.9196642668073891,0.060702400242028234,0.9196642668073891,0.204280777421202,155.98234782028382,0.19143084264164012,0.9234278934937028,0.0572314861016352,0.9234278934937028,0.1910245616349607,145.53987154802087,0.4105983330871228,2.0,668.2042191028595,RMSprop
70,20.0,100.0,99.0,0.21501223549684426,0.915308902426643,0.06394595535374285,0.915308902426643,0.21477950916131874,163.45214943956972,0.2096604700121409,0.9167813119295509,0.06255914990314919,0.9167813119295509,0.2094280679159314,160.36490947562538,0.38521878312021823,2.0,689.4754357337953,Nadam
71,20.0,100.0,74.0,0.2313695791970668,0.910172623777596,0.06831436073860413,0.910172623777596,0.23123034274687146,180.66067613464853,0.2296358503188184,0.9107308444808084,0.06781879420142323,0.9107308444808084,0.2294966639882048,177.3663095815219,0.3342560256402929,2.0,586.5385479927062,Adamax
