immigration_sentiment_factor_raw,Immigration: Bad(0) <-> Good(100){uniform},id
0,99,22203
0,15,22204
0,27,22205
0,80,22206
0,20,22207
0,44,22208
0,46,22209
0,72,22210
0,54,22211
0,74,22212
0,91,22213
0,12,22214
0,5,22215
0,88,22216
0,35,22217
0,29,22218
0,37,22219
0,37,22220
0,16,22221
0,57,22222
0,88,22223
0,73,22224
0,16,22225
0,40,22226
0,26,22227
0,46,22228
0,1,22229
0,6,22230
0,92,22231
0,17,22232
0,18,22233
0,83,22234
0,68,22235
0,70,22236
0,27,22237
0,42,22238
0,14,22239
0,0,22240
0,82,22241
0,79,22242
0,56,22243
0,77,22244
0,98,22245
0,45,22246
0,73,22247
0,92,22248
0,33,22249
0,83,22250
0,11,22251
0,95,22252
0,28,22253
0,64,22254
0,98,22255
0,9,22256
0,53,22257
0,9,22258
0,33,22259
0,95,22260
0,83,22261
0,95,22262
0,100,22263
0,4,22264
0,47,22265
0,74,22266
0,84,22267
0,93,22268
0,20,22269
0,59,22270
0,7,22271
0,0,22272
0,86,22273
0,83,22274
0,100,22275
0,85,22276
0,49,22277
0,23,22278
0,16,22279
0,73,22280
0,73,22281
0,9,22282
0,32,22283
0,4,22284
0,1,22285
0,98,22286
0,73,22287
0,64,22288
0,49,22289
0,30,22290
0,20,22291
0,82,22292
0,90,22293
0,17,22294
0,65,22295
0,92,22296
0,45,22297
0,100,22298
0,89,22299
0,56,22300
0,79,22301
0,50,22302
0,8,22303
0,52,22304
0,32,22305
0,72,22306
0,1,22307
0,77,22308
0,2,22309
0,68,22310
0,11,22311
0,17,22312
0,17,22313
0,52,22314
0,42,22315
0,24,22316
0,89,22317
0,6,22318
0,95,22319
0,29,22320
0,87,22321
0,1,22322
0,6,22323
0,72,22324
0,84,22325
0,55,22326
0,79,22327
0,34,22328
0,29,22329
0,28,22330
0,96,22331
0,58,22332
0,9,22333
0,80,22334
0,67,22335
0,96,22336
0,58,22337
0,22,22338
0,84,22339
0,80,22340
0,19,22341
0,20,22342
0,91,22343
0,97,22344
0,39,22345
0,7,22346
0,89,22347
0,5,22348
0,28,22349
0,46,22350
0,69,22351
0,62,22352
0,6,22353
0,94,22354
0,90,22355
0,69,22356
0,0,22357
0,100,22358
0,66,22359
0,79,22360
0,76,22361
0,19,22362
0,59,22363
0,31,22364
0,85,22365
0,91,22366
0,15,22367
0,98,22368
0,48,22369
0,98,22370
0,44,22371
0,8,22372
0,94,22373
0,3,22374
0,92,22375
0,6,22376
0,80,22377
0,69,22378
0,74,22379
0,28,22380
0,65,22381
0,13,22382
0,4,22383
0,97,22384
0,47,22385
0,13,22386
0,79,22387
0,81,22388
0,18,22389
0,42,22390
0,55,22391
0,40,22392
0,78,22393
0,40,22394
0,5,22395
0,41,22396
0,66,22397
0,57,22398
0,38,22399
0,58,22400
0,6,22401
0,66,22402
0,65,22403
0,79,22404
0,3,22405
0,16,22406
0,48,22407
0,76,22408
0,81,22409
0,13,22410
0,3,22411
0,49,22412
0,44,22413
0,91,22414
0,44,22415
0,75,22416
0,71,22417
0,50,22418
0,55,22419
0,46,22420
0,93,22421
0,92,22422
0,69,22423
0,47,22424
0,13,22425
0,9,22426
0,15,22427
0,43,22428
0,28,22429
0,82,22430
0,93,22431
0,2,22432
0,9,22433
0,10,22434
0,8,22435
0,2,22436
0,4,22437
0,30,22438
0,94,22439
0,43,22440
0,59,22441
0,66,22442
0,79,22443
0,98,22444
0,64,22445
0,50,22446
0,72,22447
0,38,22448
0,93,22449
0,45,22450
0,59,22451
0,33,22452
0,95,22453
0,33,22454
0,99,22455
0,65,22456
0,95,22457
0,100,22458
0,12,22459
0,80,22460
0,56,22461
0,18,22462
0,70,22463
0,9,22464
0,1,22465
0,99,22466
0,42,22467
0,98,22468
0,86,22469
0,97,22470
0,72,22471
0,90,22472
0,87,22473
0,54,22474
0,0,22475
0,26,22476
0,100,22477
0,97,22478
0,80,22479
0,10,22480
0,3,22481
0,60,22482
0,80,22483
0,79,22484
0,32,22485
0,61,22486
0,8,22487
0,97,22488
0,42,22489
0,11,22490
0,2,22491
0,86,22492
0,83,22493
0,76,22494
0,50,22495
0,56,22496
0,15,22497
0,79,22498
0,5,22499
0,57,22500
0,31,22501
0,71,22502
0,20,22503
0,84,22504
0,54,22505
0,42,22506
0,10,22507
0,98,22508
0,73,22509
0,52,22510
0,36,22511
0,9,22512
0,89,22513
0,70,22514
0,32,22515
0,46,22516
0,26,22517
0,12,22518
0,60,22519
0,91,22520
0,22,22521
0,15,22522
0,8,22523
0,1,22524
0,51,22525
0,19,22526
0,92,22527
0,97,22528
0,92,22529
0,73,22530
0,7,22531
0,86,22532
0,82,22533
0,0,22534
0,94,22535
0,76,22536
0,77,22537
0,29,22538
0,82,22539
0,44,22540
0,49,22541
0,68,22542
0,51,22543
0,27,22544
0,60,22545
0,37,22546
0,55,22547
0,20,22548
0,97,22549
0,31,22550
0,92,22551
0,71,22552
0,49,22553
0,35,22554
0,0,22555
0,80,22556
0,60,22557
0,27,22558
0,12,22559
0,64,22560
0,19,22561
0,9,22562
0,85,22563
0,84,22564
0,51,22565
0,33,22566
0,92,22567
0,11,22568
0,42,22569
0,64,22570
0,87,22571
0,0,22572
0,96,22573
0,41,22574
0,1,22575
0,100,22576
0,6,22577
0,45,22578
0,67,22579
0,8,22580
0,78,22581
0,44,22582
0,11,22583
0,69,22584
0,36,22585
0,18,22586
0,16,22587
0,10,22588
0,7,22589
0,91,22590
0,80,22591
0,63,22592
0,91,22593
0,98,22594
0,84,22595
0,84,22596
0,26,22597
0,7,22598
0,2,22599
0,57,22600
0,55,22601
0,92,22602
0,42,22603
0,7,22604
0,24,22605
0,82,22606
0,13,22607
0,38,22608
0,0,22609
0,4,22610
0,29,22611
0,56,22612
0,52,22613
0,16,22614
0,88,22615
0,99,22616
0,12,22617
0,79,22618
0,62,22619
0,81,22620
0,9,22621
0,37,22622
0,16,22623
0,30,22624
0,94,22625
0,9,22626
0,77,22627
0,57,22628
0,10,22629
0,58,22630
0,55,22631
0,69,22632
0,95,22633
0,43,22634
0,18,22635
0,87,22636
0,35,22637
0,77,22638
0,93,22639
0,1,22640
0,45,22641
0,49,22642
0,73,22643
0,93,22644
0,96,22645
0,92,22646
0,85,22647
0,5,22648
0,98,22649
0,3,22650
0,99,22651
0,7,22652
0,50,22653
0,43,22654
0,54,22655
0,71,22656
0,65,22657
0,68,22658
0,38,22659
0,17,22660
0,33,22661
0,19,22662
0,50,22663
0,91,22664
0,71,22665
0,45,22666
0,75,22667
0,82,22668
0,99,22669
0,69,22670
0,82,22671
0,79,22672
0,81,22673
0,39,22674
0,54,22675
0,80,22676
0,72,22677
0,37,22678
0,79,22679
0,58,22680
0,24,22681
0,97,22682
0,39,22683
0,89,22684
0,56,22685
0,99,22686
0,54,22687
0,67,22688
0,21,22689
0,39,22690
0,31,22691
0,39,22692
0,44,22693
0,52,22694
0,98,22695
0,25,22696
0,28,22697
0,100,22698
0,96,22699
0,5,22700
0,83,22701
0,66,22702
0,45,22703
0,56,22704
0,13,22705
0,84,22706
0,38,22707
0,60,22708
0,2,22709
0,0,22710
0,95,22711
0,93,22712
0,80,22713
0,72,22714
0,95,22715
0,95,22716
0,98,22717
0,50,22718
0,81,22719
0,73,22720
0,79,22721
0,97,22722
0,59,22723
0,74,22724
0,79,22725
0,100,22726
0,74,22727
0,46,22728
0,65,22729
0,80,22730
0,8,22731
0,0,22732
0,97,22733
0,77,22734
0,54,22735
0,49,22736
0,63,22737
0,48,22738
0,86,22739
0,92,22740
0,11,22741
0,44,22742
0,26,22743
0,39,22744
0,1,22745
0,79,22746
0,76,22747
0,60,22748
0,90,22749
0,0,22750
0,12,22751
0,83,22752
0,94,22753
0,8,22754
0,72,22755
0,78,22756
0,36,22757
0,32,22758
0,60,22759
0,78,22760
0,95,22761
0,31,22762
0,76,22763
0,44,22764
0,32,22765
0,7,22766
0,22,22767
0,74,22768
0,40,22769
0,95,22770
0,74,22771
0,91,22772
0,71,22773
0,81,22774
0,27,22775
0,72,22776
0,0,22777
0,4,22778
0,75,22779
0,33,22780
0,100,22781
0,57,22782
0,99,22783
0,42,22784
0,76,22785
0,53,22786
0,36,22787
0,99,22788
0,76,22789
0,89,22790
0,5,22791
0,97,22792
0,92,22793
0,17,22794
0,73,22795
0,12,22796
0,48,22797
0,84,22798
0,5,22799
0,20,22800
0,70,22801
0,72,22802
0,27,22803
0,35,22804
0,27,22805
0,34,22806
0,51,22807
0,70,22808
0,98,22809
0,39,22810
0,51,22811
0,52,22812
0,72,22813
0,9,22814
0,0,22815
0,98,22816
0,56,22817
0,77,22818
0,62,22819
0,96,22820
0,8,22821
0,81,22822
0,7,22823
0,27,22824
0,89,22825
0,16,22826
0,88,22827
0,98,22828
0,35,22829
0,53,22830
0,59,22831
0,97,22832
0,80,22833
0,4,22834
0,69,22835
0,55,22836
0,18,22837
0,63,22838
0,77,22839
0,18,22840
0,64,22841
0,6,22842
0,0,22843
0,62,22844
0,62,22845
0,12,22846
0,39,22847
0,76,22848
0,54,22849
0,72,22850
0,10,22851
0,92,22852
0,27,22853
0,8,22854
0,41,22855
0,35,22856
0,54,22857
0,34,22858
0,76,22859
0,4,22860
0,7,22861
0,19,22862
0,72,22863
0,55,22864
0,32,22865
0,85,22866
0,31,22867
0,98,22868
0,91,22869
0,64,22870
0,83,22871
0,73,22872
0,38,22873
0,67,22874
0,55,22875
0,37,22876
0,78,22877
0,100,22878
0,40,22879
0,90,22880
0,64,22881
0,80,22882
0,22,22883
0,100,22884
0,5,22885
0,28,22886
0,29,22887
0,96,22888
0,61,22889
0,85,22890
0,18,22891
0,73,22892
0,7,22893
0,32,22894
0,60,22895
0,54,22896
0,85,22897
0,69,22898
0,4,22899
0,41,22900
0,76,22901
0,7,22902
0,85,22903
0,79,22904
0,79,22905
0,20,22906
0,19,22907
0,19,22908
0,52,22909
0,93,22910
0,57,22911
0,16,22912
0,28,22913
0,85,22914
0,79,22915
0,97,22916
0,62,22917
0,40,22918
0,86,22919
0,64,22920
0,57,22921
0,87,22922
0,99,22923
0,23,22924
0,79,22925
0,97,22926
0,62,22927
0,40,22928
0,12,22929
0,1,22930
0,85,22931
0,86,22932
0,95,22933
0,62,22934
0,36,22935
0,70,22936
0,45,22937
0,40,22938
0,21,22939
0,91,22940
0,95,22941
0,46,22942
0,77,22943
0,36,22944
0,52,22945
0,8,22946
0,74,22947
0,0,22948
0,42,22949
0,81,22950
0,53,22951
0,38,22952
0,72,22953
0,80,22954
0,43,22955
0,98,22956
0,82,22957
0,51,22958
0,59,22959
0,70,22960
0,75,22961
0,88,22962
0,74,22963
0,78,22964
0,71,22965
0,7,22966
0,6,22967
0,55,22968
0,82,22969
0,64,22970
0,0,22971
0,81,22972
0,52,22973
0,69,22974
0,63,22975
0,97,22976
0,99,22977
0,46,22978
0,22,22979
0,14,22980
0,56,22981
0,100,22982
0,41,22983
0,30,22984
0,8,22985
0,55,22986
0,89,22987
0,89,22988
0,95,22989
0,52,22990
0,81,22991
0,40,22992
0,15,22993
0,94,22994
0,0,22995
0,7,22996
0,3,22997
0,85,22998
0,59,22999
0,99,23000
0,85,23001
0,48,23002
0,86,23003
0,38,23004
0,6,23005
0,92,23006
0,8,23007
0,0,23008
0,18,23009
0,80,23010
0,80,23011
0,92,23012
0,35,23013
0,84,23014
0,48,23015
0,44,23016
0,48,23017
0,4,23018
0,76,23019
0,62,23020
0,15,23021
0,86,23022
0,9,23023
0,79,23024
0,18,23025
0,32,23027
0,25,23028
0,88,23029
0,35,23030
0,60,23031
0,90,23032
0,94,23033
0,100,23034
0,67,23035
0,76,23036
0,6,23037
0,45,23038
0,77,23039
0,44,23040
0,4,23041
0,55,23042
0,33,23043
0,81,23044
0,48,23045
0,91,23046
0,93,23047
0,35,23048
0,15,23049
0,72,23050
0,27,23051
0,100,23052
0,29,23053
0,42,23054
0,37,23055
0,41,23056
0,96,23057
0,46,23058
0,43,23059
0,55,23060
0,56,23061
0,88,23062
0,64,23063
0,94,23064
0,52,23065
0,14,23066
0,1,23067
0,18,23068
0,8,23069
0,29,23070
0,82,23071
0,39,23072
0,85,23073
0,6,23074
0,6,23075
0,51,23076
0,87,23077
0,41,23078
0,28,23079
0,64,23080
0,9,23081
0,60,23082
0,14,23083
0,76,23084
0,37,23085
0,82,23086
0,64,23087
0,2,23088
0,96,23089
0,42,23090
0,87,23091
0,8,23092
0,70,23093
0,11,23094
0,50,23095
0,44,23097
0,4,23098
0,96,23099
0,15,23100
0,99,23101
0,67,23102
0,58,23103
0,77,23104
0,91,23105
0,98,23106
0,99,23107
0,85,23108
0,39,23109
0,13,23110
0,42,23111
0,46,23112
0,83,23113
0,62,23114
0,71,23115
0,87,23116
0,8,23117
0,81,23118
0,100,23119
0,33,23120
0,78,23121
0,61,23122
0,95,23123
0,25,23124
0,100,23125
0,57,23126
0,93,23127
0,2,23128
0,75,23129
0,77,23130
0,67,23131
0,87,23132
0,94,23133
0,52,23134
0,100,23135
0,62,23136
0,79,23137
0,23,23138
0,96,23139
0,96,23140
0,23,23141
0,100,23142
0,97,23143
0,1,23144
0,37,23145
0,39,23146
0,100,23147
0,94,23148
0,20,23149
0,80,23150
0,90,23151
0,78,23152
0,12,23153
0,71,23154
0,51,23155
0,81,23156
0,81,23157
0,14,23158
0,51,23159
0,13,23160
0,54,23161
0,48,23162
0,28,23163
0,50,23164
0,42,23165
0,73,23166
0,7,23167
0,84,23168
0,73,23169
0,61,23170
0,29,23171
0,26,23172
0,98,23173
0,13,23174
0,68,23175
0,28,23176
0,29,23177
0,93,23178
0,83,23179
0,47,23180
0,11,23181
0,39,23182
0,49,23183
0,33,23184
0,90,23185
0,43,23186
0,74,23187
0,84,23188
0,90,23189
0,44,23190
0,28,23191
0,32,23192
0,8,23193
0,92,23194
0,95,23195
0,81,23196
0,97,23197
0,90,23198
0,72,23199
0,93,23200
0,0,23201
0,85,23202
0,55,23203
0,11,23204
0,66,23205
0,79,23206
0,81,23207
0,89,23208
0,48,23209
0,67,23210
0,79,23211
0,60,23212
0,59,23213
0,79,23214
0,22,23215
0,33,23216
0,69,23217
0,39,23218
0,64,23219
0,93,23220
0,61,23221
0,41,23222
0,79,23223
0,76,23224
0,16,23225
0,69,23226
0,61,23227
0,17,23228
0,46,23229
0,79,23230
0,88,23231
0,58,23232
0,60,23233
0,87,23234
0,42,23235
0,20,23236
0,13,23237
0,3,23238
0,36,23239
0,95,23240
0,24,23241
0,99,23242
0,42,23243
0,97,23244
0,65,23245
0,55,23246
0,80,23247
0,58,23248
0,58,23249
0,19,23250
0,69,23251
0,91,23252
0,31,23253
0,94,23254
0,89,23255
0,9,23256
0,72,23257
0,81,23258
0,28,23259
0,91,23260
0,91,23261
0,23,23262
0,18,23263
0,100,23264
0,77,23265
0,20,23266
0,83,23267
0,50,23268
0,91,23269
0,24,23270
0,23,23271
0,23,23272
0,30,23273
0,37,23274
0,74,23275
0,72,23276
0,89,23277
0,94,23278
0,76,23279
0,21,23280
0,1,23281
0,22,23282
0,61,23283
0,15,23284
0,66,23285
0,50,23286
0,74,23287
0,90,23288
0,33,23289
0,45,23290
0,88,23291
0,67,23292
0,96,23293
0,44,23294
0,84,23295
0,72,23296
0,78,23297
0,91,23298
0,87,23299
0,94,23300
0,97,23301
0,55,23302
0,76,23303
0,31,23304
0,72,23305
0,91,23306
0,43,23307
0,33,23308
0,77,23309
0,82,23310
0,80,23311
0,64,23312
0,98,23313
0,11,23314
0,14,23315
0,47,23316
0,71,23317
0,99,23318
0,8,23319
0,88,23320
0,71,23321
0,57,23322
0,52,23323
0,81,23324
0,56,23325
0,95,23326
0,62,23327
0,20,23328
0,53,23329
0,5,23330
0,25,23331
0,74,23332
0,23,23333
0,78,23334
0,5,23335
0,44,23336
0,18,23337
0,69,23338
0,50,23339
0,99,23340
0,97,23341
0,65,23342
0,28,23343
0,38,23344
0,99,23345
0,50,23346
0,83,23348
0,100,23349
0,14,23350
0,9,23351
0,96,23352
0,14,23353
0,51,23354
0,41,23355
0,75,23356
0,86,23357
0,34,23358
0,0,23359
0,14,23360
0,0,23361
0,52,23362
0,89,23363
0,52,23364
0,37,23365
0,94,23366
0,99,23367
0,62,23368
0,40,23369
0,73,23370
0,20,23371
0,59,23372
0,37,23373
0,83,23374
0,41,23375
0,64,23376
0,61,23377
0,73,23378
0,54,23379
0,15,23380
0,64,23381
0,99,23382
0,44,23383
0,90,23384
0,100,23385
0,47,23386
0,76,23387
0,5,23388
0,32,23389
0,43,23390
0,78,23391
0,14,23392
0,98,23393
0,40,23394
0,57,23395
0,5,23396
0,19,23397
0,6,23398
0,30,23399
0,82,23400
0,66,23401
0,41,23402
0,46,23403
0,50,23404
0,39,23405
0,45,23406
0,97,23407
0,77,23408
0,78,23409
0,43,23410
0,77,23411
0,92,23412
0,99,23413
0,59,23414
0,33,23415
0,98,23416
0,89,23417
0,94,23418
0,66,23419
0,84,23420
0,89,23421
0,48,23422
0,3,23423
0,52,23424
0,89,23425
0,5,23426
0,71,23427
0,99,23428
0,96,23429
0,91,23430
0,19,23431
0,4,23432
0,92,23433
0,80,23434
0,96,23435
0,79,23436
0,18,23437
0,98,23438
0,98,23439
0,91,23440
0,35,23441
0,80,23442
0,51,23443
0,16,23444
0,49,23445
0,97,23446
0,83,23447
0,98,23448
0,100,23449
0,21,23450
0,40,23451
0,36,23452
0,71,23453
0,26,23454
0,47,23455
0,90,23456
0,9,23457
0,88,23458
0,89,23459
0,54,23460
0,41,23461
0,67,23462
0,95,23463
0,63,23464
0,83,23465
0,74,23466
0,9,23467
0,49,23468
0,5,23469
0,90,23470
0,41,23471
0,92,23472
0,87,23473
0,17,23474
0,2,23475
0,27,23476
0,100,23477
0,29,23478
0,9,23479
0,0,23480
0,62,23481
0,40,23482
0,87,23483
0,70,23484
0,96,23485
0,79,23486
0,66,23487
0,69,23488
0,49,23489
0,77,23490
0,24,23491
0,12,23492
0,51,23493
0,3,23494
0,90,23495
0,31,23496
0,24,23497
0,17,23498
0,84,23499
0,86,23500
0,91,23501
0,99,23502
0,98,23503
0,77,23504
0,2,23505
0,16,23506
0,87,23507
0,5,23508
0,78,23509
0,92,23510
0,58,23511
0,47,23512
0,49,23513
0,86,23514
0,8,23515
0,27,23516
0,45,23517
0,42,23518
0,43,23519
0,90,23520
0,31,23521
0,57,23522
0,90,23523
0,36,23524
0,89,23525
0,90,23526
0,74,23527
0,75,23528
0,55,23529
0,97,23530
0,9,23531
0,48,23532
0,7,23533
0,64,23534
0,97,23535
0,1,23536
0,86,23537
0,50,23538
0,75,23539
0,75,23540
0,66,23541
0,97,23542
0,92,23543
0,5,23544
0,82,23545
0,14,23546
0,71,23547
0,37,23548
0,100,23549
0,12,23550
0,2,23551
0,6,23552
0,96,23553
0,15,23554
0,76,23555
0,86,23556
0,39,23557
0,14,23558
0,76,23559
0,35,23560
0,21,23561
0,95,23562
0,38,23563
0,21,23564
0,98,23565
0,96,23566
0,44,23567
0,51,23568
0,79,23569
0,98,23570
0,72,23571
0,98,23572
0,35,23573
0,56,23574
0,46,23575
0,81,23576
0,83,23577
0,85,23578
0,36,23579
0,99,23580
0,9,23581
0,90,23582
0,89,23583
0,1,23584
0,3,23585
0,86,23586
0,8,23587
0,88,23588
0,24,23589
0,75,23590
0,53,23591
0,73,23592
0,79,23593
0,30,23594
0,54,23595
0,52,23596
0,99,23597
0,53,23598
0,97,23599
0,82,23600
0,40,23601
0,57,23602
0,61,23603
0,85,23604
0,90,23605
0,61,23606
0,56,23607
0,42,23608
0,96,23609
0,17,23610
0,75,23611
0,68,23612
0,91,23613
0,79,23614
0,44,23615
0,20,23616
0,37,23617
0,3,23618
0,40,23619
0,85,23620
0,97,23621
0,38,23622
0,83,23623
0,71,23624
0,47,23625
0,52,23626
0,21,23627
0,82,23628
0,13,23629
0,46,23630
0,52,23631
0,39,23632
0,77,23633
0,43,23634
0,15,23635
0,7,23636
0,71,23637
0,15,23638
0,2,23639
0,28,23640
0,62,23641
0,46,23642
0,11,23643
0,19,23644
0,15,23645
0,63,23646
0,90,23647
0,0,23648
0,76,23649
0,86,23650
0,66,23651
0,90,23652
0,6,23653
0,20,23654
0,79,23655
0,65,23656
0,35,23657
0,22,23658
0,36,23659
0,95,23660
0,54,23661
0,26,23662
0,37,23663
0,97,23664
0,60,23665
0,42,23666
0,71,23667
0,83,23668
0,64,23669
0,19,23670
0,11,23671
0,95,23672
0,65,23673
0,56,23674
0,91,23675
0,98,23676
0,46,23677
0,60,23678
0,96,23679
0,76,23680
0,77,23681
0,8,23682
0,19,23683
0,71,23684
0,31,23685
0,26,23686
0,44,23687
0,82,23688
0,63,23689
0,81,23690
0,87,23691
0,34,23692
0,37,23693
0,52,23694
0,23,23695
0,96,23696
0,65,23697
0,83,23698
0,12,23699
0,89,23700
0,49,23701
0,8,23702
0,78,23703
0,18,23704
0,27,23705
0,10,23706
0,79,23707
0,53,23708
0,79,23709
0,56,23710
0,5,23711
0,86,23712
0,77,23713
0,71,23714
0,83,23715
0,54,23716
0,93,23717
0,75,23718
0,9,23719
0,82,23720
0,67,23721
0,81,23722
0,24,23723
0,41,23724
0,100,23725
0,44,23726
0,45,23727
0,51,23728
0,21,23729
0,48,23730
0,7,23731
0,97,23732
0,41,23733
0,84,23734
0,37,23735
0,72,23736
0,75,23737
0,28,23738
0,19,23739
0,67,23740
0,29,23741
0,15,23742
0,38,23743
0,13,23744
0,38,23745
0,23,23746
0,49,23747
0,65,23748
0,72,23749
0,38,23750
0,51,23751
0,24,23752
0,86,23753
0,72,23754
0,11,23755
0,74,23756
0,43,23757
0,90,23758
0,70,23759
0,91,23760
0,60,23761
0,54,23762
0,36,23763
0,100,23764
0,58,23765
0,60,23766
0,44,23767
0,14,23768
0,80,23769
0,6,23771
0,79,23772
0,52,23773
0,63,23774
0,75,23775
0,29,23776
0,7,23777
0,57,23778
0,55,23779
0,81,23780
0,98,23781
0,8,23782
0,68,23783
0,95,23784
0,9,23785
0,41,23786
0,90,23787
0,93,23788
0,66,23789
0,6,23790
0,72,23792
0,67,23793
0,77,23794
0,71,23795
0,59,23796
0,67,23797
0,84,23798
0,72,23799
0,60,23800
0,99,23801
0,82,23802
0,24,23803
0,54,23804
0,7,23805
0,91,23806
0,74,23807
0,39,23808
0,71,23809
0,97,23810
0,38,23811
0,69,23812
0,35,23813
0,8,23814
0,60,23815
0,48,23816
0,42,23817
0,70,23818
0,1,23819
0,10,23820
0,66,23821
0,91,23822
0,75,23823
0,60,23824
0,15,23825
0,29,23826
0,20,23827
0,26,23828
0,56,23829
0,65,23830
0,74,23831
0,85,23832
0,86,23833
0,0,23834
0,84,23835
0,21,23836
0,74,23837
0,50,23838
0,35,23839
0,75,23840
0,73,23841
0,6,23842
0,82,23843
0,55,23844
0,41,23845
0,81,23846
0,32,23847
0,37,23848
0,47,23849
0,48,23850
0,65,23851
0,49,23852
0,88,23853
0,55,23854
0,5,23855
0,35,23856
0,98,23857
0,96,23858
0,51,23859
0,83,23860
0,70,23862
0,13,23863
0,97,23864
0,51,23865
0,37,23866
0,87,23867
0,63,23868
0,73,23869
0,44,23870
0,93,23871
0,18,23872
0,5,23873
0,94,23874
0,79,23875
0,14,23876
0,42,23877
0,18,23878
0,65,23879
0,29,23880
0,91,23881
0,52,23882
0,56,23883
0,62,23884
0,75,23885
0,37,23886
0,12,23887
0,95,23888
0,2,23889
0,81,23890
0,60,23891
0,69,23892
0,76,23893
0,1,23894
0,95,23895
0,48,23896
0,80,23897
0,83,23898
0,45,23899
0,84,23900
0,18,23901
0,12,23902
0,32,23903
0,0,23904
0,20,23905
0,77,23906
0,83,23907
0,88,23908
0,48,23909
0,80,23910
0,87,23911
0,14,23912
0,17,23913
0,76,23914
0,71,23915
0,25,23916
0,86,23917
0,34,23918
0,55,23919
0,89,23920
0,77,23921
0,32,23922
0,82,23923
0,21,23924
0,22,23925
0,39,23926
0,32,23927
0,52,23928
0,86,23929
0,89,23930
0,94,23931
0,14,23932
0,81,23933
0,83,23934
0,83,23935
0,96,23936
0,53,23937
0,27,23938
0,18,23939
0,98,23940
0,70,23941
0,94,23942
0,6,23943
0,97,23944
0,68,23945
0,98,23946
0,69,23947
0,15,23948
0,75,23949
0,75,23950
0,92,23951
0,19,23952
0,13,23953
0,2,23954
0,71,23955
0,83,23956
0,3,23957
0,44,23958
0,100,23959
0,47,23960
0,95,23961
0,41,23962
0,39,23963
0,95,23964
0,82,23965
0,95,23966
0,73,23967
0,67,23968
0,6,23969
0,95,23970
0,68,23971
0,81,23972
0,85,23973
0,66,23974
0,15,23975
0,55,23976
0,50,23977
0,3,23978
0,24,23979
0,0,23980
0,55,23981
0,79,23982
0,57,23983
0,50,23984
0,69,23985
0,100,23986
0,6,23987
0,77,23988
0,52,23989
0,59,23990
0,90,23991
0,43,23992
0,66,23993
0,83,23994
0,59,23995
0,96,23996
0,37,23997
0,56,23998
0,95,23999
0,67,24000
0,1,24001
0,92,24002
0,76,24003
0,51,24004
0,6,24005
0,29,24006
0,14,24007
0,100,24008
0,8,24009
0,97,24010
0,16,24011
0,13,24012
0,13,24013
0,32,24014
0,12,24015
0,98,24016
0,9,24017
0,15,24018
0,63,24019
0,87,24020
0,73,24021
0,29,24022
0,85,24023
0,32,24024
0,42,24025
0,63,24026
0,28,24027
0,33,24028
0,57,24029
0,47,24030
0,80,24031
0,15,24032
0,91,24033
0,36,24034
0,100,24035
0,43,24036
0,100,24037
0,81,24038
0,95,24039
0,47,24040
0,86,24041
0,84,24042
0,66,24043
0,82,24044
0,30,24045
0,99,24046
0,53,24047
0,81,24048
0,63,24049
0,42,24050
0,98,24051
0,3,24052
0,59,24053
0,98,24054
0,81,24055
0,51,24056
0,84,24057
0,28,24058
0,22,24059
0,90,24060
0,14,24061
0,78,24062
0,86,24063
0,24,24064
0,12,24065
0,59,24066
0,54,24067
0,15,24068
0,86,24069
0,93,24070
0,100,24071
0,9,24072
0,93,24073
0,32,24074
0,61,24075
0,39,24076
0,77,24077
0,63,24078
0,28,24079
0,63,24080
0,38,24081
0,43,24082
0,27,24083
0,95,24084
0,60,24085
0,83,24086
0,51,24087
0,54,24088
0,71,24089
0,31,24090
0,36,24091
0,80,24092
0,37,24093
0,50,24094
0,88,24095
0,12,24096
0,67,24097
0,97,24098
0,88,24099
0,9,24100
0,38,24101
0,16,24102
0,3,24103
0,83,24104
0,87,24105
0,46,24106
0,86,24107
0,81,24108
0,38,24109
0,89,24110
0,26,24111
0,27,24112
0,74,24113
0,92,24114
0,87,24115
0,74,24116
0,96,24117
0,56,24118
0,83,24119
0,35,24120
0,35,24121
0,45,24122
0,44,24123
0,98,24124
0,61,24125
0,98,24126
0,88,24127
0,1,24128
0,46,24129
0,98,24130
0,15,24131
0,25,24132
0,47,24133
0,10,24134
0,3,24135
0,43,24136
0,6,24137
0,72,24138
0,62,24139
0,55,24140
0,23,24141
0,34,24142
0,93,24143
0,83,24144
0,62,24145
0,89,24146
0,9,24147
0,7,24148
0,91,24149
0,37,24150
0,69,24151
0,50,24152
0,7,24153
0,96,24154
0,24,24155
0,99,24156
0,99,24157
0,87,24158
0,16,24160
0,86,24161
0,79,24162
0,99,24163
0,76,24164
0,29,24165
0,62,24166
0,99,24167
0,16,24168
0,98,24169
0,52,24170
0,37,24171
0,2,24172
0,97,24173
0,81,24174
0,33,24175
0,68,24176
0,19,24177
0,15,24178
0,31,24179
0,92,24180
0,93,24181
0,54,24182
0,99,24183
0,88,24184
0,92,24185
0,57,24186
0,16,24187
0,37,24188
0,22,24189
0,61,24190
0,5,24191
0,73,24192
0,70,24193
0,16,24194
0,8,24195
0,53,24196
0,38,24197
0,73,24198
0,100,24199
0,98,24200
0,98,24202
0,3,24203
0,98,24204
