Contents,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Table 1 ,"Summary: Live births (numbers, rates and percentages): administrative area of usual residence of mother, United Kingdom and constituent countries, 2016",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,"England and Wales: regions (within England), unitary authorities, counties, districts, London Boroughs, local health boards (within Wales)",,,,,,,,,,,,,,,,,,,
,"Scotland: council areas, Northern Ireland: 11 new Administrative Areas",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Area of usual residence,,Population,,,Live Births,,,,,,,,,,,,,Maternities,,
,,Numbers (thousands),,,Numbers1,,,,,,,,Rates2,,,Percentages,,Numbers,Rate,
,,Total,Female,Females aged            15 to 44,All,,,Within marriage or civil partnership,Outside marriage or civil partnership,,,,"Crude Birth Rate (CBR): all births per 1,000 population of all ages","General Fertility Rate (GFR): all live births per 1,000 women aged 15 to 44",Total Fertility Rate (TFR)3,Percentage of live births outside marriage or civil partnership,Percentage of live births under 2.5kg,Total,Maternity Rate4,
,,,,,Total,Male,Female,,Total,Joint registrations same address,Joint registrations different address,Sole registrations,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
E10000018,Leicestershire,683.0,344.7,121.5,"7,117","3,697","3,420","3,765","3,352","2,566",503,283,10.4,58.6,1.77,47.1,6.0,"7,027",57.8,
E07000129,Blaby,97.7,49.8,17.3,"1,106",576,530,590,516,394,80,42,11.3,63.8,1.88,46.7,3.9,"1,092",63.0,
E07000130,Charnwood,179.4,88.8,35.5,"1,922","1,016",906,"1,064",858,628,144,86,10.7,54.1,1.64,44.6,5.9,"1,902",53.5,
E07000131,Harborough,90.4,45.6,14.4,803,404,399,470,333,267,41,25,8.9,55.8,1.78,41.5,5.2,791,55.0,
E07000132,Hinckley and Bosworth,110.1,55.9,18.8,"1,176",624,552,590,586,466,80,40,10.7,62.5,1.87,49.8,7.2,"1,163",61.8,
E07000133,Melton,50.9,26.0,8.2,512,253,259,250,262,199,36,27,10.1,62.3,1.93,51.2,5.9,501,60.9,
E07000134,North West Leicestershire,98.6,49.8,17.3,"1,012",511,501,468,544,425,80,39,10.3,58.3,1.77,53.8,6.2,"1,002",57.8,
E07000135,Oadby and Wigston,55.8,28.9,9.9,586,313,273,333,253,187,42,24,10.5,59.1,1.87,43.2,8.0,576,58.1,
,,,,,,,,,,,,,,,,,,,,
E10000019,Lincolnshire,743.4,379.8,125.3,"7,485","3,866","3,619","3,262","4,223","3,150",709,364,10.1,59.7,1.81,56.4,5.9,"7,407",59.1,
E07000136,Boston,67.6,34.2,11.9,797,408,389,302,495,357,91,47,11.8,67.1,1.97,62.1,5.9,790,66.5,
E07000137,East Lindsey,138.4,71.0,19.0,"1,173",591,582,439,734,545,120,69,8.5,61.6,1.93,62.6,7.2,"1,167",61.3,
E07000138,Lincoln,97.8,49.5,23.0,"1,176",635,541,446,730,519,150,61,12.0,51.2,1.56,62.1,5.5,"1,169",50.9,
E07000139,North Kesteven,113.3,57.9,18.4,"1,110",564,546,605,505,402,71,32,9.8,60.4,1.85,45.5,4.2,"1,097",59.7,
E07000140,South Holland,92.4,47.0,15.2,963,518,445,411,552,439,74,39,10.4,63.4,1.93,57.3,5.0,952,62.7,
E07000141,South Kesteven,140.2,72.4,23.2,"1,368",702,666,661,707,529,119,59,9.8,59.0,1.85,51.7,6.4,"1,350",58.3,
E07000142,West Lindsey,93.7,47.9,14.7,898,448,450,398,500,359,84,57,9.6,61.3,1.92,55.7,6.7,882,60.2,
,,,,,,,,,,,,,,,,,,,,
E10000021,Northamptonshire,733.1,370.9,134.9,"9,113","4,652","4,461","4,434","4,679","3,477",798,404,12.4,67.5,2.03,51.3,6.9,"8,997",66.7,
E07000150,Corby,68.2,34.6,13.5,"1,004",515,489,397,607,424,128,55,14.7,74.4,2.15,60.5,7.1,992,73.5,
E07000151,Daventry,81.3,40.7,13.0,819,433,386,469,350,284,45,21,10.1,63.2,2.00,42.7,6.5,809,62.4,
E07000152,East Northamptonshire,91.0,46.0,15.5,997,524,473,485,512,394,69,49,11.0,64.4,2.05,51.4,8.7,978,63.2,
E07000153,Kettering,99.0,50.3,18.0,"1,250",613,637,555,695,554,91,50,12.6,69.5,2.13,55.6,6.6,"1,235",68.7,
E07000154,Northampton,225.5,113.7,46.5,"3,278","1,659","1,619","1,606","1,672","1,175",336,161,14.5,70.5,2.02,51.0,7.2,"3,233",69.5,
E07000155,South Northamptonshire,90.0,45.7,14.6,806,394,412,501,305,261,31,13,9.0,55.1,1.76,37.8,5.3,799,54.6,
E07000156,Wellingborough,78.2,39.9,13.9,959,514,445,421,538,385,98,55,12.3,69.1,2.13,56.1,5.5,951,68.5,
,,,,,,,,,,,,,,,,,,,,
E10000024,Nottinghamshire,810.7,411.4,141.6,"8,687","4,423","4,264","3,909","4,778","3,444",892,442,10.7,61.3,1.84,55.0,6.2,"8,573",60.5,
E07000170,Ashfield,124.5,63.4,22.8,"1,442",739,703,548,894,607,185,102,11.6,63.2,1.87,62.0,6.4,"1,428",62.6,
E07000171,Bassetlaw,114.8,57.8,18.8,"1,274",633,641,482,792,574,153,65,11.1,67.9,2.12,62.2,5.9,"1,265",67.4,
E07000172,Broxtowe,112.7,56.8,20.3,"1,195",617,578,650,545,395,101,49,10.6,59.0,1.72,45.6,6.0,"1,170",57.8,
E07000173,Gedling,116.5,59.8,20.7,"1,269",661,608,601,668,494,133,41,10.9,61.4,1.82,52.6,6.3,"1,252",60.6,
E07000174,Mansfield,107.4,54.6,19.5,"1,281",627,654,451,830,596,136,98,11.9,65.5,1.90,64.8,6.9,"1,266",64.8,
E07000175,Newark and Sherwood,119.6,60.6,19.8,"1,187",607,580,497,690,501,131,58,9.9,59.9,1.84,58.1,6.4,"1,171",59.1,
E07000176,Rushcliffe,115.2,58.4,19.8,"1,039",539,500,680,359,277,53,29,9.0,52.5,1.60,34.6,5.7,"1,021",51.6,
,,,,,,,,,,,,,,,,,,,,
E12000005,WEST MIDLANDS,"5,800.7","2,928.1","1,092.1","71,041","36,396","34,645","35,752","35,289","22,916","8,242","4,131",12.2,65.0,1.91,49.7,8.3,"70,280",64.4,
,,,,,,,,,,,,,,,,,,,,
E06000019,"Herefordshire, County of",189.3,95.6,29.8,"1,767",915,852,880,887,665,136,86,9.3,59.3,1.79,50.2,6.3,"1,743",58.5,
E06000051,Shropshire,313.4,157.8,48.6,"2,947","1,505","1,442","1,441","1,506","1,171",228,107,9.4,60.6,1.89,51.1,6.0,"2,914",59.9,
E06000021,Stoke-on-Trent,253.2,126.8,48.7,"3,499","1,809","1,690","1,425","2,074","1,396",437,241,13.8,71.8,2.04,59.3,9.2,"3,462",71.0,
E06000020,Telford and Wrekin,173.0,87.1,32.3,"2,079","1,093",986,852,"1,227",855,241,131,12.0,64.3,1.93,59.0,7.2,"2,060",63.7,
,,,,,,,,,,,,,,,,,,,,
E10000028,Staffordshire,867.1,435.7,149.0,"8,691","4,507","4,184","4,097","4,594","3,443",742,409,10.0,58.9,1.78,52.9,7.3,"8,592",58.2,
E07000192,Cannock Chase,98.5,49.7,17.9,"1,052",564,488,415,637,471,105,61,10.7,58.6,1.74,60.6,7.2,"1,046",58.3,
E07000193,East Staffordshire,116.7,58.3,20.3,"1,455",774,681,761,694,517,107,70,12.5,71.8,2.14,47.7,7.1,"1,447",71.4,
E07000194,Lichfield,103.1,51.9,16.5,976,494,482,534,442,354,56,32,9.5,59.3,1.83,45.3,6.6,966,58.7,
E07000195,Newcastle-under-Lyme,128.5,64.5,24.2,"1,194",615,579,463,731,537,137,57,9.3,49.4,1.48,61.2,9.1,"1,172",48.4,
E07000196,South Staffordshire,111.2,55.8,17.1,965,496,469,490,475,356,82,37,8.7,56.4,1.78,49.2,7.2,951,55.5,
E07000197,Stafford,134.2,66.6,22.0,"1,280",653,627,686,594,442,102,50,9.5,58.1,1.76,46.4,7.2,"1,264",57.4,
E07000198,Staffordshire Moorlands,98.1,49.7,15.1,847,420,427,370,477,377,56,44,8.6,56.1,1.77,56.3,6.5,837,55.4,
E07000199,Tamworth,77.0,39.1,14.5,922,491,431,378,544,389,97,58,12.0,63.6,1.89,59.0,7.5,909,62.7,
,,,,,,,,,,,,,,,,,,,,
E10000031,Warwickshire,556.8,281.6,97.6,"5,951","3,068","2,883","3,181","2,770","1,985",535,250,10.7,61.0,1.83,46.5,6.9,"5,879",60.2,
E07000218,North Warwickshire,63.2,32.0,10.5,614,324,290,270,344,245,77,22,9.7,58.5,1.78,56.0,5.2,609,58.0,
E07000219,Nuneaton and Bedworth,127.0,64.7,23.2,"1,575",846,729,690,885,606,199,80,12.4,67.9,2.01,56.2,7.6,"1,563",67.4,
E07000220,Rugby,103.8,52.2,18.5,"1,224",619,605,673,551,410,90,51,11.8,66.2,2.01,45.0,8.7,"1,203",65.1,
E07000221,Stratford-on-Avon,122.3,62.8,18.3,"1,097",526,571,629,468,348,73,47,9.0,60.0,1.92,42.7,6.9,"1,084",59.3,
E07000222,Warwick,140.4,70.0,27.2,"1,441",753,688,919,522,376,96,50,10.3,53.0,1.63,36.2,5.3,"1,420",52.2,
,,,,,,,,,,,,,,,,,,,,
E11000005,West Midlands (Met County),"2,864.9","1,447.4",588.7,"40,037","20,454","19,583","20,836","19,201","11,194","5,359","2,648",14.0,68.0,1.96,48.0,9.1,"39,646",67.3,
E08000025,Birmingham,"1,124.6",568.2,249.7,"17,404","8,996","8,408","10,085","7,319","3,968","2,173","1,178",15.5,69.7,2.04,42.1,9.4,"17,252",69.1,
E08000026,Coventry,352.9,174.5,79.0,"4,531","2,324","2,207","2,325","2,206","1,346",573,287,12.8,57.3,1.65,48.7,8.4,"4,487",56.8,
E08000027,Dudley,317.6,161.7,56.8,"3,816","1,977","1,839","1,786","2,030","1,343",462,225,12.0,67.2,1.98,53.2,8.0,"3,772",66.4,
E08000028,Sandwell,322.7,162.8,64.1,"4,735","2,416","2,319","2,295","2,440","1,394",741,305,14.7,73.9,2.12,51.5,10.0,"4,665",72.8,
E08000029,Solihull,211.8,108.8,36.3,"2,315","1,149","1,166","1,209","1,106",684,322,100,10.9,63.7,1.95,47.8,7.0,"2,284",62.8,
E08000030,Walsall,278.7,141.8,52.8,"3,760","1,849","1,911","1,624","2,136","1,282",572,282,13.5,71.2,2.06,56.8,10.8,"3,742",70.8,
E08000031,Wolverhampton,256.6,129.6,49.9,"3,476","1,743","1,733","1,512","1,964","1,177",516,271,13.5,69.7,2.01,56.5,8.3,"3,444",69.0,
,,,,,,,,,,,,,,,,,,,,
E10000034,Worcestershire,583.1,296.0,98.7,"6,070","3,045","3,025","3,040","3,030","2,207",564,259,10.4,61.5,1.86,49.9,7.8,"5,984",60.6,
E07000234,Bromsgrove,96.8,49.1,15.6,940,460,480,558,382,263,87,32,9.7,60.1,1.85,40.6,6.7,921,58.9,
E07000235,Malvern Hills,76.1,39.0,10.9,566,282,284,255,311,232,56,23,7.4,52.1,1.71,54.9,7.4,555,51.1,
E07000236,Redditch,85.0,42.8,16.0,"1,065",531,534,525,540,376,116,48,12.5,66.4,1.95,50.7,8.5,"1,059",66.0,
E07000237,Worcester,102.3,51.7,21.3,"1,200",599,601,577,623,450,109,64,11.7,56.4,1.67,51.9,9.0,"1,185",55.7,
E07000238,Wychavon,122.9,62.8,18.8,"1,188",604,584,640,548,435,73,40,9.7,63.2,1.97,46.1,6.6,"1,166",62.0,
E07000239,Wyre Forest,99.9,50.6,16.1,"1,111",569,542,485,626,451,123,52,11.1,69.1,2.10,56.3,8.4,"1,098",68.3,
,,,,,,,,,,,,,,,,,,,,
E12000006,EAST,"6,130.5","3,108.9","1,118.1","72,250","37,020","35,230","39,062","33,188","24,400","5,743","3,045",11.8,64.6,1.91,45.9,6.6,"71,331",63.8,
,,,,,,,,,,,,,,,,,,,,
E06000055,Bedford,168.8,85.3,31.8,"2,209","1,160","1,049","1,292",917,633,195,89,13.1,69.6,2.07,41.5,7.3,"2,182",68.7,
E06000056,Central Bedfordshire,278.9,140.9,51.7,"3,309","1,648","1,661","1,834","1,475","1,144",217,114,11.9,64.0,1.86,44.6,5.1,"3,281",63.5,
E06000032,Luton,216.8,107.0,46.1,"3,608","1,869","1,739","2,388","1,220",715,305,200,16.6,78.2,2.18,33.8,8.6,"3,558",77.1,
E06000031,Peterborough,197.1,98.3,39.2,"3,076","1,533","1,543","1,528","1,548","1,060",286,202,15.6,78.4,2.26,50.3,7.0,"3,046",77.7,
E06000033,Southend-on-Sea,179.8,91.8,33.4,"2,260","1,144","1,116",976,"1,284",878,271,135,12.6,67.7,2.04,56.8,7.4,"2,227",66.7,
E06000034,Thurrock,167.0,84.7,34.4,"2,498","1,300","1,198","1,187","1,311",881,290,140,15.0,72.7,2.12,52.5,7.2,"2,465",71.7,
,,,,,,,,,,,,,,,,,,,,
E10000003,Cambridgeshire,651.9,325.5,123.0,"7,232","3,700","3,532","4,211","3,021","2,376",405,240,11.1,58.8,1.75,41.8,6.6,"7,141",58.0,
E07000008,Cambridge,131.8,63.2,32.5,"1,413",693,720,917,496,341,110,45,10.7,43.5,1.45,35.1,6.8,"1,394",42.9,
E07000009,East Cambridgeshire,87.8,44.6,15.5,979,495,484,585,394,331,31,32,11.1,63.3,1.92,40.2,5.8,966,62.5,
E07000010,Fenland,100.2,50.6,16.9,"1,130",583,547,402,728,571,96,61,11.3,66.7,1.99,64.4,6.7,"1,118",66.0,
E07000011,Huntingdonshire,175.7,87.9,30.8,"1,973","1,041",932,"1,116",857,688,112,57,11.2,64.1,1.90,43.4,6.5,"1,957",63.6,
E07000012,South Cambridgeshire,156.5,79.1,27.4,"1,737",888,849,"1,191",546,445,56,45,11.1,63.4,1.88,31.4,6.8,"1,706",62.3,
,,,,,,,,,,,,,,,,,,,,
E10000012,Essex,"1,455.3",743.7,258.4,"16,536","8,567","7,969","8,505","8,031","6,012","1,334",685,11.4,64.0,1.91,48.6,5.8,"16,330",63.2,
E07000066,Basildon,183.4,94.3,35.3,"2,487","1,268","1,219","1,145","1,342",964,258,120,13.6,70.4,2.05,54.0,7.0,"2,455",69.5,
E07000067,Braintree,151.0,76.8,26.4,"1,715",918,797,869,846,675,112,59,11.4,65.0,1.97,49.3,6.9,"1,692",64.1,
E07000068,Brentwood,76.4,39.3,13.6,848,393,455,503,345,257,67,21,11.1,62.5,1.86,40.7,5.4,835,61.5,
E07000069,Castle Point,89.7,46.1,14.5,860,444,416,405,455,324,83,48,9.6,59.5,1.85,52.9,6.5,846,58.5,
E07000070,Chelmsford,174.1,88.0,32.0,"2,039","1,059",980,"1,172",867,658,140,69,11.7,63.7,1.86,42.5,5.4,"2,011",62.8,
E07000071,Colchester,186.6,94.0,37.4,"2,204","1,152","1,052","1,154","1,050",762,189,99,11.8,58.9,1.72,47.6,6.5,"2,181",58.3,
E07000072,Epping Forest,130.3,67.3,23.8,"1,592",812,780,881,711,548,114,49,12.2,66.8,1.96,44.7,4.1,"1,577",66.2,
E07000073,Harlow,86.0,44.2,17.1,"1,303",693,610,626,677,475,128,74,15.2,76.2,2.15,52.0,4.6,"1,274",74.5,
E07000074,Maldon,63.4,32.2,9.6,531,298,233,273,258,204,40,14,8.4,55.2,1.80,48.6,3.8,529,54.9,
E07000075,Rochford,85.7,43.7,14.1,751,405,346,433,318,265,36,17,8.8,53.3,1.70,42.3,4.1,745,52.9,
E07000076,Tendring,142.6,74.0,20.2,"1,284",649,635,446,838,613,136,89,9.0,63.6,1.99,65.3,6.2,"1,275",63.1,
E07000077,Uttlesford,86.2,43.8,14.4,922,476,446,598,324,267,31,26,10.7,63.9,1.99,35.1,5.4,910,63.1,
,,,,,,,,,,,,,,,,,,,,
E10000015,Hertfordshire,"1,176.7",600.1,227.7,"14,601","7,429","7,172","9,009","5,592","4,018","1,073",501,12.4,64.1,1.86,38.3,6.0,"14,400",63.2,
E07000095,Broxbourne,96.8,50.0,18.4,"1,245",612,633,668,577,409,127,41,12.9,67.6,1.96,46.3,6.3,"1,224",66.4,
E07000096,Dacorum,152.7,77.5,28.9,"1,868",912,956,"1,096",772,584,127,61,12.2,64.7,1.86,41.3,6.7,"1,852",64.2,
E07000242,East Hertfordshire,146.3,74.6,26.9,"1,659",849,810,"1,024",635,512,76,47,11.3,61.7,1.86,38.3,3.9,"1,623",60.4,
E07000098,Hertsmere,103.5,53.7,19.4,"1,301",667,634,893,408,247,110,51,12.6,67.0,1.95,31.4,6.2,"1,288",66.3,
E07000099,North Hertfordshire,132.7,67.6,24.4,"1,512",799,713,891,621,459,103,59,11.4,61.8,1.82,41.1,4.8,"1,496",61.2,
E07000240,St Albans,146.3,74.7,27.5,"1,824",923,901,"1,332",492,354,91,47,12.5,66.4,1.91,27.0,6.0,"1,787",65.1,
E07000243,Stevenage,87.1,44.2,17.2,"1,223",660,563,597,626,453,127,46,14.0,70.9,2.00,51.2,6.4,"1,204",69.8,
E07000102,Three Rivers,92.5,47.5,17.0,"1,069",536,533,690,379,266,81,32,11.6,63.0,1.88,35.5,6.5,"1,056",62.2,
E07000103,Watford,96.8,48.8,21.0,"1,500",723,777,999,501,346,97,58,15.5,71.3,1.94,33.4,7.8,"1,485",70.6,
E07000241,Welwyn Hatfield,122.0,61.6,27.0,"1,400",748,652,819,581,388,134,59,11.5,51.9,1.61,41.5,5.8,"1,385",51.4,
,,,,,,,,,,,,,,,,,,,,
E10000020,Norfolk,892.9,454.2,150.6,"9,057","4,645","4,412","4,153","4,904","3,729",775,400,10.1,60.2,1.79,54.1,7.4,"8,928",59.3,
E07000143,Breckland,137.0,69.0,21.8,"1,434",726,708,678,756,608,93,55,10.5,65.7,1.97,52.7,7.5,"1,404",64.3,
E07000144,Broadland,127.5,65.3,19.9,"1,103",567,536,605,498,401,66,31,8.7,55.6,1.75,45.1,6.0,"1,085",54.7,
E07000145,Great Yarmouth,99.2,50.2,16.2,"1,086",547,539,343,743,553,123,67,11.0,67.2,1.99,68.4,7.8,"1,071",66.3,
E07000146,King’s Lynn and West Norfolk,151.6,77.3,23.5,"1,580",818,762,722,858,631,149,78,10.4,67.2,2.03,54.3,7.5,"1,553",66.1,
E07000147,North Norfolk,103.8,53.3,13.5,789,415,374,331,458,373,58,27,7.6,58.5,1.81,58.0,8.2,781,57.9,
E07000148,Norwich,141.0,71.0,34.2,"1,728",879,849,721,"1,007",706,200,101,12.3,50.5,1.46,58.3,8.1,"1,715",50.1,
E07000149,South Norfolk,132.8,68.1,21.5,"1,337",693,644,753,584,457,86,41,10.1,62.1,1.95,43.7,6.7,"1,319",61.2,
,,,,,,,,,,,,,,,,,,,,
E10000029,Suffolk,745.3,377.5,121.8,"7,864","4,025","3,839","3,979","3,885","2,954",592,339,10.6,64.6,1.95,49.4,7.2,"7,773",63.8,
E07000200,Babergh,89.5,45.9,13.3,739,364,375,386,353,277,43,33,8.3,55.7,1.79,47.8,6.5,731,55.1,
E07000201,Forest Heath,64.4,31.9,12.2,"1,016",513,503,649,367,298,38,31,15.8,83.3,2.31,36.1,8.0,999,81.9,
E07000202,Ipswich,135.9,68.0,26.9,"1,985","1,006",979,883,"1,102",758,239,105,14.6,73.8,2.11,55.5,7.8,"1,965",73.1,
E07000203,Mid Suffolk,100.0,50.6,15.4,823,417,406,453,370,310,35,25,8.2,53.4,1.67,45.0,7.8,806,52.3,
E07000204,St Edmundsbury,112.9,56.4,18.5,"1,135",574,561,662,473,387,53,33,10.0,61.5,1.84,41.7,5.7,"1,128",61.1,
E07000205,Suffolk Coastal,126.0,64.7,17.6,"1,005",553,452,544,461,360,62,39,8.0,57.0,1.93,45.9,5.8,990,56.2,
E07000206,Waveney,116.5,60.1,18.0,"1,161",598,563,402,759,564,122,73,10.0,64.5,1.96,65.4,8.4,"1,154",64.2,
,,,,,,,,,,,,,,,,,,,,
E12000007,LONDON,"8,787.9","4,408.6","2,026.4","128,803","65,997","62,806","81,792","47,011","26,683","13,257","7,071",14.7,63.6,1.72,36.5,7.2,"127,168",62.8,
,,,,,,,,,,,,,,,,,,,,
E13000001,Inner London,"3,529.3","1,749.7",908.8,"50,096","25,671","24,425","30,941","19,155","10,196","5,946","3,013",14.2,55.1,1.47,38.2,7.5,"49,475",54.4,
E09000007,Camden,246.2,122.2,61.3,"2,732","1,417","1,315","1,854",878,451,276,151,11.1,44.6,1.26,32.1,8.1,"2,695",44.0,
E09000001,City of London,9.4,4.2,2.0,54,27,27,33,21,11,6,4,5.7,27.5,0.75,38.9,7.4,53,27.0,
E09000012,Hackney,273.5,137.2,74.5,"4,447","2,249","2,198","2,682","1,765",880,581,304,16.3,59.7,1.64,39.7,7.9,"4,390",59.0,
E09000013,Hammersmith and Fulham,179.7,90.9,44.9,"2,509","1,296","1,213","1,703",806,431,234,141,14.0,55.9,1.49,32.1,6.6,"2,478",55.2,
E09000014,Haringey,278.5,138.0,67.0,"4,114","2,144","1,970","2,357","1,757","1,002",513,242,14.8,61.4,1.68,42.7,7.4,"4,057",60.6,
E09000019,Islington,232.9,115.7,65.3,"2,945","1,518","1,427","1,701","1,244",658,418,168,12.6,45.1,1.30,42.2,6.1,"2,909",44.6,
E09000020,Kensington and Chelsea,156.7,78.3,33.9,"1,729",875,854,"1,260",469,250,148,71,11.0,51.1,1.33,27.1,6.6,"1,700",50.2,
E09000022,Lambeth,327.9,163.0,88.9,"4,209","2,113","2,096","2,258","1,951",967,649,335,12.8,47.4,1.31,46.4,7.1,"4,156",46.8,
E09000023,Lewisham,301.9,152.8,74.1,"4,721","2,476","2,245","2,431","2,290","1,108",793,389,15.6,63.7,1.72,48.5,6.8,"4,662",62.9,
E09000025,Newham,341.0,161.7,80.8,"6,027","3,015","3,012","3,916","2,111","1,161",597,353,17.7,74.6,1.99,35.0,9.7,"5,983",74.0,
E09000028,Southwark,313.2,157.2,82.9,"4,503","2,340","2,163","2,378","2,125","1,048",714,363,14.4,54.3,1.47,47.2,6.7,"4,435",53.5,
E09000030,Tower Hamlets,304.9,145.8,85.8,"4,592","2,314","2,278","2,995","1,597",932,477,188,15.1,53.5,1.39,34.8,8.7,"4,555",53.1,
E09000032,Wandsworth,316.1,164.1,89.8,"4,860","2,539","2,321","3,443","1,417",868,346,203,15.4,54.1,1.40,29.2,6.2,"4,787",53.3,
E09000033,Westminster,247.6,118.7,57.9,"2,654","1,348","1,306","1,930",724,429,194,101,10.7,45.9,1.20,27.3,7.6,"2,615",45.2,
,,,,,,,,,,,,,,,,,,,,
E13000002,Outer London,"5,258.5","2,658.9","1,117.6","78,707","40,326","38,381","50,851","27,856","16,487","7,311","4,058",15.0,70.4,1.96,35.4,6.9,"77,693",69.5,
E09000002,Barking and Dagenham,206.5,105.0,45.9,"3,973","2,015","1,958","2,089","1,884",991,564,329,19.2,86.5,2.47,47.4,7.5,"3,933",85.6,
E09000003,Barnet,386.1,195.2,81.8,"5,301","2,726","2,575","3,834","1,467",884,364,219,13.7,64.8,1.78,27.7,7.3,"5,230",63.9,
E09000004,Bexley,244.8,126.6,48.8,"3,091","1,646","1,445","1,660","1,431",909,381,141,12.6,63.4,1.83,46.3,5.4,"3,065",62.9,
E09000005,Brent,328.3,161.2,71.5,"5,146","2,685","2,461","3,720","1,426",759,413,254,15.7,71.9,1.98,27.7,8.0,"5,096",71.2,
E09000006,Bromley,326.9,169.8,63.4,"4,326","2,186","2,140","2,630","1,696","1,071",420,205,13.2,68.3,1.94,39.2,5.7,"4,266",67.3,
E09000008,Croydon,382.3,196.6,79.9,"5,894","3,075","2,819","3,252","2,642","1,452",719,471,15.4,73.7,2.10,44.8,7.3,"5,823",72.9,
E09000009,Ealing,343.2,170.5,73.5,"5,250","2,644","2,606","3,769","1,481",885,394,202,15.3,71.4,1.97,28.2,7.3,"5,160",70.2,
E09000010,Enfield,331.4,169.6,70.5,"5,000","2,557","2,443","2,857","2,143","1,030",745,368,15.1,70.9,2.01,42.9,7.6,"4,918",69.7,
E09000011,Greenwich,279.8,139.1,64.3,"4,621","2,311","2,310","2,552","2,069","1,111",631,327,16.5,71.9,1.97,44.8,7.1,"4,572",71.1,
E09000015,Harrow,248.8,124.6,49.6,"3,606","1,822","1,784","2,907",699,408,175,116,14.5,72.7,2.03,19.4,8.3,"3,551",71.5,
E09000016,Havering,252.8,131.3,49.2,"3,423","1,764","1,659","1,831","1,592","1,081",325,186,13.5,69.6,1.98,46.5,5.3,"3,386",68.8,
E09000017,Hillingdon,302.5,150.6,64.8,"4,508","2,352","2,156","3,053","1,455",824,392,239,14.9,69.6,1.95,32.3,5.6,"4,449",68.7,
E09000018,Hounslow,271.1,133.4,59.5,"4,351","2,252","2,099","2,928","1,423",866,360,197,16.0,73.1,1.99,32.7,7.0,"4,307",72.4,
E09000021,Kingston upon Thames,176.1,89.3,40.1,"2,204","1,111","1,093","1,549",655,428,161,66,12.5,54.9,1.55,29.7,6.3,"2,172",54.1,
E09000024,Merton,205.0,104.2,46.0,"3,246","1,692","1,554","2,312",934,577,236,121,15.8,70.5,1.86,28.8,6.7,"3,200",69.5,
E09000026,Redbridge,299.2,149.9,65.0,"4,782","2,460","2,322","3,480","1,302",847,277,178,16.0,73.6,2.04,27.2,7.3,"4,729",72.7,
E09000027,Richmond upon Thames,195.8,100.7,39.4,"2,544","1,269","1,275","1,847",697,530,96,71,13.0,64.6,1.72,27.4,5.8,"2,494",63.3,
E09000029,Sutton,202.2,103.6,41.3,"2,741","1,375","1,366","1,660","1,081",709,256,116,13.6,66.4,1.88,39.4,7.7,"2,709",65.7,
E09000031,Waltham Forest,275.8,137.6,63.1,"4,700","2,384","2,316","2,921","1,779","1,125",402,252,17.0,74.5,2.02,37.9,7.6,"4,633",73.5,
,,,,,,,,,,,,,,,,,,,,
E12000008,SOUTH EAST,"9,026.3","4,579.1","1,659.9","101,982","52,135","49,847","58,031","43,951","32,069","7,911","3,971",11.3,61.4,1.84,43.1,6.0,"100,742",60.7,
,,,,,,,,,,,,,,,,,,,,
E06000036,Bracknell Forest,119.4,60.1,23.8,"1,397",729,668,829,568,430,98,40,11.7,58.7,1.71,40.7,4.7,"1,387",58.3,
E06000043,Brighton and Hove,289.2,143.8,68.5,"2,850","1,449","1,401","1,453","1,397","1,025",238,134,9.9,41.6,1.30,49.0,6.7,"2,804",40.9,
E06000046,Isle of Wight,139.8,71.5,20.5,"1,142",604,538,427,715,531,120,64,8.2,55.8,1.74,62.6,6.3,"1,133",55.4,
E06000035,Medway,278.5,140.3,55.3,"3,657","1,835","1,822","1,645","2,012","1,393",424,195,13.1,66.2,1.91,55.0,3.8,"3,606",65.2,
E06000042,Milton Keynes,264.5,133.5,53.5,"3,649","1,837","1,812","1,981","1,668","1,112",376,180,13.8,68.2,1.98,45.7,6.9,"3,607",67.4,
E06000044,Portsmouth,214.8,105.3,46.7,"2,592","1,313","1,279","1,199","1,393",924,318,151,12.1,55.5,1.61,53.7,7.8,"2,566",54.9,
E06000038,Reading,162.7,80.6,37.6,"2,494","1,244","1,250","1,484","1,010",638,237,135,15.3,66.4,1.87,40.5,6.0,"2,468",65.7,
E06000039,Slough,147.2,73.1,32.3,"2,628","1,329","1,299","1,807",821,546,147,128,17.9,81.4,2.29,31.2,9.7,"2,594",80.3,
E06000045,Southampton,254.3,124.4,60.0,"3,194","1,608","1,586","1,603","1,591","1,079",338,174,12.6,53.2,1.56,49.8,6.5,"3,180",53.0,
E06000037,West Berkshire,156.8,79.2,27.3,"1,764",913,851,"1,054",710,525,121,64,11.2,64.7,2.04,40.2,5.0,"1,736",63.6,
E06000040,Windsor and Maidenhead,148.8,74.9,26.5,"1,757",887,870,"1,235",522,414,66,42,11.8,66.2,1.94,29.7,7.3,"1,721",64.8,
E06000041,Wokingham,161.9,82.2,29.0,"1,809",929,880,"1,270",539,414,88,37,11.2,62.3,1.93,29.8,4.3,"1,786",61.5,
